author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Capital Group;developer;https://www.cian.ru/sale/flat/275692348/;Москва;sale;flat;26;29;2;68.5;465044;31855582;Якиманка;Мытная;Серпуховская;Sky House
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/279058234/;Москва;sale;flat;36;36;2;87.0;862068;75000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
НеоСтрой;developer;https://www.cian.ru/sale/flat/267885086/;Москва;sale;flat;1;8;2;115.7;1298589;150246768;Красносельский;Костянский переулок;Сретенский бульвар;Клубный дом TURGENEV
МИЦ;developer;https://www.cian.ru/sale/flat/269236386/;Москва;sale;flat;3;22;2;45.9;244975;11244353;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/282413672/;Москва;sale;flat;9;14;2;60.7;210535;12779535;;;Ольховая;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/274263508/;Москва;sale;flat;31;42;2;49.0;500000;24500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/270406704/;Москва;sale;flat;23;42;2;65.0;469230;30500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Glincom;developer;https://www.cian.ru/sale/flat/283557776/;Москва;sale;flat;7;8;2;94.2;403397;38000000;Даниловский;2-й Павелецкий проезд;Тульская;RIVERDALE APARTMENTS
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/278626180/;Москва;sale;flat;10;22;2;59.0;525423;31000000;Фили-Давыдково;Давыдковская;Давыдково;Форт Кутузов
ID 413522;realtor;https://www.cian.ru/sale/flat/282385991/;Москва;sale;flat;1;6;2;304.3;729543;222000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Level Group;developer;https://www.cian.ru/sale/flat/285131107/;Москва;sale;flat;3;4;2;65.5;1840842;120575161;Хамовники;Саввинская набережная;Киевская;Саввинская 17 от Level
ID 18995380;homeowner;https://www.cian.ru/sale/flat/284679484/;Москва;sale;flat;15;15;2;59.4;353367;20990000;Таганский;Мельникова;Пролетарская;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/281349277/;Москва;sale;flat;24;85;2;91.8;631808;58000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/278004284/;Москва;sale;flat;4;12;2;47.7;243186;11600000;Ховрино;Дыбенко;Беломорская;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/285071743/;Москва;sale;flat;1;12;2;38.5;241558;9300000;Тимирязевский;Красностуденческий проезд;Тимирязевская;
LaRichesse;real_estate_agent;https://www.cian.ru/sale/flat/277895932/;Москва;sale;flat;5;6;2;62.6;463258;29000000;Тверской;1-я Миусская;Менделеевская;
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/285284029/;Москва;sale;flat;1;5;2;41.4;268091;11099000;Хорошево-Мневники;бульвар Генерала Карбышева;Хорошёво;
БСК-Санкт-Петербург;real_estate_agent;https://www.cian.ru/sale/flat/283996328/;Москва;sale;flat;5;13;2;129.0;619379;79900000;Арбат;Новый Арбат;Смоленская;Звёзды Арбата
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/272153802/;Москва;sale;flat;6;11;2;66.7;359820;24000000;Кунцево;Академика Павлова;Молодежная;Академика Павлова
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/272799688/;Москва;sale;flat;2;6;2;109.3;598353;65400000;Замоскворечье;Садовническая;Павелецкая;
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/278630649/;Москва;sale;flat;50;53;2;168.0;1500000;252000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/279333651/;Москва;sale;flat;5;14;2;43.9;501138;22000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284840175/;Москва;sale;flat;13;31;2;70.0;599857;41990000;Филевский парк;Береговой проезд;Фили;Фили Град
БСК-Санкт-Петербург;real_estate_agent;https://www.cian.ru/sale/flat/283967052/;Москва;sale;flat;11;13;2;122.8;1139250;139900000;Арбат;Новый Арбат;Смоленская;Звёзды Арбата
Сюзанна Аракелян;realtor;https://www.cian.ru/sale/flat/283065898/;Москва;sale;flat;6;12;2;52.0;214423;11150000;Южное Медведково;проезд Дежнева;Бабушкинская;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284558811/;Москва;sale;flat;31;31;2;74.0;337837;25000000;Раменки;Лобачевского;Аминьевская;Крылья
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147993/;Москва;sale;flat;30;77;2;58.0;896551;52000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284615397/;Москва;sale;flat;18;18;2;71.5;468531;33500000;Раменки;Лобачевского;Аминьевская;Событие
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/285144744/;Москва;sale;flat;3;21;2;66.0;390909;25800000;Филевский парк;Береговой проезд;Фили;Фили Град
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/285164994/;Москва;sale;flat;4;41;2;70.71;332343;23500000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
ID 100220026;homeowner;https://www.cian.ru/sale/flat/284114138/;Москва;sale;flat;7;15;2;64.4;698757;45000000;Хамовники;Фрунзенская набережная;Фрунзенская;
Авеню-Мск;real_estate_agent;https://www.cian.ru/sale/flat/284897420/;Москва;sale;flat;2;22;2;58.0;206896;12000000;Солнцево;Волынская;Солнцево;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/280789553/;Москва;sale;flat;6;32;2;63.8;351097;22400000;Хорошевский;Хорошевское шоссе;Беговая;Дом на Беговой
ПИК;developer;https://www.cian.ru/sale/flat/279435725/;Москва;sale;flat;2;33;2;42.34;225499;9547670;Чертаново Южное;;Красный Строитель;Ютаново ЖК
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/284754606/;Москва;sale;flat;29;34;2;70.0;342857;24000000;Аэропорт;Кочновский проезд;Аэропорт;Аэробус
Екатерина Боброва;realtor;https://www.cian.ru/sale/flat/284033079/;Москва;sale;flat;3;5;2;65.0;353846;23000000;Щукино;Маршала Новикова;Щукинская;
Основа;developer;https://www.cian.ru/sale/flat/285082486/;Москва;sale;flat;4;20;2;34.81;250899;8733829;Северный;Федора Дубовицкого;Новодачная;ФизтехСити
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/284068041/;Москва;sale;flat;12;22;2;54.5;184022;10029241;;;Рассказовка;
ПИК;developer;https://www.cian.ru/sale/flat/282439161/;Москва;sale;flat;22;25;2;32.2;237503;7647628;Люблино;;Депо;Люблинский парк ЖК
МИЦ;developer;https://www.cian.ru/sale/flat/276154868/;Москва;sale;flat;6;22;2;39.3;268673;10558849;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
ПИК;developer;https://www.cian.ru/sale/flat/276122901/;Москва;sale;flat;3;33;2;32.3;301900;9751370;Бабушкинский;Кольская;Свиблово;Кольская 8
Glincom;developer;https://www.cian.ru/sale/flat/279316253/;Москва;sale;flat;8;8;2;51.5;441609;22742900;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/284749627/;Москва;sale;flat;40;51;2;78.0;423076;33000000;Раменки;Мичуринский проспект;Раменки;
ПИК;developer;https://www.cian.ru/sale/flat/282516675/;Москва;sale;flat;2;17;2;32.1;280900;9016890;Отрадное;;Владыкино;Сигнальный 16 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/284814209/;Москва;sale;flat;3;33;2;46.3;231700;10727710;Царицыно;Кавказский бульвар;Кантемировская;Кавказский бульвар 51
ПИК;developer;https://www.cian.ru/sale/flat/283153590/;Москва;sale;flat;5;38;2;45.61;300400;13701244;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
ПИК;developer;https://www.cian.ru/sale/flat/270779645/;Москва;sale;flat;16;33;2;50.94;284700;14502618;Рязанский;Михайлова;Окская;Михайловский парк
ПИК;developer;https://www.cian.ru/sale/flat/280865537/;Москва;sale;flat;2;33;2;52.6;249800;13139480;Южное Медведково;;Бабушкинская;Полярная 25 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/270793376/;Москва;sale;flat;2;32;2;38.2;345700;13205740;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 9
Ташир;developer;https://www.cian.ru/sale/flat/271161225/;Москва;sale;flat;2;21;2;47.9;288750;13831125;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
ПИК;developer;https://www.cian.ru/sale/flat/281172449/;Москва;sale;flat;16;21;2;49.2;333500;16408200;Солнцево;к8/1;Говорово;Мещерский лес ЖК
ФСК;developer;https://www.cian.ru/sale/flat/251715746/;Москва;sale;flat;3;43;2;56.5;450560;25456640;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
KR Properties;developer;https://www.cian.ru/sale/flat/275220060/;Москва;sale;flat;4;5;2;139.6;1004600;140242160;Хамовники;Зубовская;Парк Культуры;Metropol Serviced Residences
INSIGMA;developer;https://www.cian.ru/sale/flat/281377528/;Москва;sale;flat;5;8;2;120.0;1188022;142562700;Таганский;Большой Николоворобинский переулок;Китай-город;
ANT Development;developer;https://www.cian.ru/sale/flat/274568636/;Москва;sale;flat;4;11;2;65.42;1013477;66301670;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277941206/;Москва;sale;flat;12;17;2;32.5;271800;8833500;Текстильщики;Юго-Восточный ао;Текстильщики;Волжский Парк ЖК
