author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
RealLife;real_estate_agent;https://www.cian.ru/sale/flat/281338455/;Москва;sale;flat;12;16;1;37.9;250659;9500000;Марьино;Донецкая;Марьино;
КОНСТАНТА;real_estate_agent;https://www.cian.ru/sale/flat/285239766/;Москва;sale;flat;5;12;1;35.2;269886;9500000;Коньково;Введенского;Беляево;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/278015834/;Москва;sale;flat;14;17;1;38.7;245478;9500000;Орехово-Борисово Южное;Гурьевский проезд;Красногвардейская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/284678831/;Москва;sale;flat;5;12;1;35.8;265335;9499000;Северное Медведково;Студеный проезд;Медведково;
ATLANT;real_estate_agent;https://www.cian.ru/sale/flat/284572058/;Москва;sale;flat;5;9;1;33.0;287878;9500000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;
Кредит Центр;real_estate_agent;https://www.cian.ru/sale/flat/284350931/;Москва;sale;flat;13;14;1;37.8;250000;9450000;Выхино-Жулебино;Моршанская;Лермонтовский проспект;
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/280733858/;Москва;sale;flat;6;15;1;39.9;238095;9500000;;;Улица Горчакова;
Сергей Зуев;realtor;https://www.cian.ru/sale/flat/284763508/;Москва;sale;flat;5;12;1;40.6;233990;9500000;Косино-Ухтомский;Святоозерская;Лухмановская;
Сергей Вишневецкий;realtor;https://www.cian.ru/sale/flat/285101393/;Москва;sale;flat;9;9;1;34.2;277777;9500000;Люблино;Новороссийская;Люблино;
ID 7193704;realtor;https://www.cian.ru/sale/flat/285022896/;Москва;sale;flat;1;12;1;34.0;279117;9490000;Бабушкинский;Енисейская;Бабушкинская;
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/283158742/;Москва;sale;flat;5;12;1;35.0;271428;9500000;Можайский;Красных Зорь;Кунцевская;
ID 27150067;unknown;https://www.cian.ru/sale/flat/283559780/;Москва;sale;flat;5;5;1;31.8;298742;9500000;Зюзино;Балаклавский проспект;Зюзино;
ID 45845817;unknown;https://www.cian.ru/sale/flat/284038602/;Москва;sale;flat;9;9;1;33.0;287878;9500000;Северное Медведково;Полярная;Медведково;
ID 69556235;unknown;https://www.cian.ru/sale/flat/285049782/;Москва;sale;flat;2;24;1;43.0;220930;9500000;Раменки;1-й Сетуньский проезд;Студенческая;
ID 17403971;unknown;https://www.cian.ru/sale/flat/285003139/;Москва;sale;flat;8;12;1;35.0;270857;9480000;Северное Тушино;бульвар Яна Райниса;Сходненская;
ID 78777859;realtor;https://www.cian.ru/sale/flat/284856417/;Москва;sale;flat;13;17;1;38.1;249343;9500000;Братеево;Ключевая;Алма-Атинская;
ID 59741228;unknown;https://www.cian.ru/sale/flat/285080952/;Москва;sale;flat;10;18;1;38.0;250000;9500000;Марьино;Братиславская;Братиславская;
ПИК;developer;https://www.cian.ru/sale/flat/282449590/;Москва;sale;flat;11;21;1;37.9;253350;9601965;Сокольники;Сокольнический Вал;Рижская;Сокольнический вал 1
ID 194777;realtor;https://www.cian.ru/sale/flat/284891818/;Москва;sale;flat;31;33;1;34.47;278503;9600000;Метрогородок;к1/1;Бульвар Рокоссовского;Лосиноостровский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/279069505/;Москва;sale;flat;2;22;1;32.4;296500;9606600;Нагатино-Садовники;к1.2;Нагатинская;Второй Нагатинский ЖК
METRAGE;real_estate_agent;https://www.cian.ru/sale/flat/285225023/;Москва;sale;flat;16;24;1;40.0;240000;9600000;Можайский;Беловежская;Сетунь;
Ла Терра;real_estate_agent;https://www.cian.ru/sale/flat/281853374/;Москва;sale;flat;8;15;1;41.8;229665;9600000;;;Коммунарка;
КомиссиON ВТБ;real_estate_agent;https://www.cian.ru/sale/flat/284725970/;Москва;sale;flat;5;20;1;42.2;227725;9610000;;;;
Welcome 24;real_estate_agent;https://www.cian.ru/sale/flat/283776047/;Москва;sale;flat;4;4;1;34.8;275862;9600000;Академический;Винокурова;Академическая;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/278484833/;Москва;sale;flat;3;26;1;38.5;249350;9600000;Чертаново Южное;Варшавское шоссе;Лесопарковая;Зеленая Вертикаль
ID 71803763;realtor;https://www.cian.ru/sale/flat/284372516/;Москва;sale;flat;8;14;1;40.9;235941;9649990;Текстильщики;Волжский бульвар;Волжская;
ПИК;developer;https://www.cian.ru/sale/flat/282438903/;Москва;sale;flat;9;33;1;32.1;303300;9735930;Отрадное;;Владыкино;Сигнальный 16 ЖК
Delta estate;real_estate_agent;https://www.cian.ru/sale/flat/284353993/;Москва;sale;flat;2;22;1;23.0;419782;9655000;Пресненский;Сергея Макеева;Выставочная;
ПИК;developer;https://www.cian.ru/sale/flat/276334698/;Москва;sale;flat;17;17;1;36.2;266975;9664531;Очаково-Матвеевское;к1.3;Давыдково;Новое Очаково ЖК
ПИК;developer;https://www.cian.ru/sale/flat/279435454/;Москва;sale;flat;17;17;1;40.8;237500;9690000;Алтуфьевский;;Отрадное;Алтуфьевское 53 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/281060491/;Москва;sale;flat;10;21;1;32.7;296057;9681096;Очаково-Матвеевское;к2.5;Озёрная;Мичуринский Парк ЖК
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284501661/;Москва;sale;flat;12;15;1;32.7;296636;9700000;;;Коммунарка;
Дельта;real_estate_agent;https://www.cian.ru/sale/flat/282392217/;Москва;sale;flat;1;9;1;37.0;260810;9650000;Люблино;Краснодонская;Люблино;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284346767/;Москва;sale;flat;2;17;1;38.0;255263;9700000;Южное Тушино;Василия Петушкова;Трикотажная;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/284615641/;Москва;sale;flat;6;9;1;23.2;415948;9650000;Мещанский;Орлово-Давыдовский переулок;Проспект Мира;
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/284200450/;Москва;sale;flat;5;15;1;37.1;261455;9700000;;;Прокшино;
VSN Realty;real_estate_agent;https://www.cian.ru/sale/flat/283035753/;Москва;sale;flat;5;18;1;30.2;321026;9695000;Щукино;Большой Волоколамский проезд;Стрешнево;Комплекс апартаментов B’aires
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/276593407/;Москва;sale;flat;15;16;1;42.4;229952;9750000;Можайский;Горбунова;Сетунь;
ID 481916;realtor;https://www.cian.ru/sale/flat/285319394/;Москва;sale;flat;2;17;1;38.0;257894;9800000;Дмитровский;Ангарская;Селигерская;
ПИК;developer;https://www.cian.ru/sale/flat/283571346/;Москва;sale;flat;15;33;1;32.6;299900;9776740;Метрогородок;к2/1;Бульвар Рокоссовского;Лосиноостровский Парк ЖК
ID 13802;realtor;https://www.cian.ru/sale/flat/283979819/;Москва;sale;flat;2;14;1;34.8;281609;9800000;Коньково;Профсоюзная;Коньково;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284259250/;Москва;sale;flat;5;19;1;42.9;228438;9800000;;;Коммунарка;
ПИК;developer;https://www.cian.ru/sale/flat/280618836/;Москва;sale;flat;2;24;1;32.2;303500;9772700;Бабушкинский;;Свиблово;Кольская 8 ЖК
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/283714732/;Москва;sale;flat;7;14;1;42.4;230660;9780000;Солнцево;Солнцевский проспект;Солнцево;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/281517568/;Москва;sale;flat;16;17;1;36.7;267029;9800000;Орехово-Борисово Южное;Гурьевский проезд;Красногвардейская;
МИР;real_estate_agent;https://www.cian.ru/sale/flat/282787527/;Москва;sale;flat;5;17;1;39.0;251282;9800000;;;Рассказовка;
Жилищная инициатива;real_estate_agent;https://www.cian.ru/sale/flat/282891483/;Москва;sale;flat;11;25;1;41.8;235167;9830000;;;Саларьево;
Центр оформления недвижимости Радмила;real_estate_agent;https://www.cian.ru/sale/flat/281051867/;Москва;sale;flat;2;12;1;34.7;282420;9800000;Коптево;проезд Черепановых;;
RED;real_estate_agent;https://www.cian.ru/sale/flat/284185547/;Москва;sale;flat;5;17;1;39.0;251282;9800000;;;Рассказовка;
Just Estate;real_estate_agent;https://www.cian.ru/sale/flat/283003682/;Москва;sale;flat;11;17;1;38.3;254569;9750000;Ховрино;Зеленоградская;Ховрино;
ID 16993334;unknown;https://www.cian.ru/sale/flat/284873386/;Москва;sale;flat;9;12;1;41.3;237288;9800000;Печатники;Полбина;Депо;
ID 498260;unknown;https://www.cian.ru/sale/flat/281973333/;Москва;sale;flat;12;12;1;35.6;275280;9800000;Северное Тушино;Планерная;Планерная;
ID 40955085;unknown;https://www.cian.ru/sale/flat/284615428/;Москва;sale;flat;5;8;1;38.0;257894;9800000;Южное Бутово;Изюмская;Бутово;
Сергей Жемердеев;realtor;https://www.cian.ru/sale/flat/284778040/;Москва;sale;flat;5;5;1;30.5;321311;9800000;Царицыно;Пролетарский проспект;Кантемировская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/274139548/;Москва;sale;flat;8;19;1;39.2;252551;9900000;Строгино;Твардовского;Строгино;
А101;developer;https://www.cian.ru/sale/flat/273873780/;Москва;sale;flat;12;30;1;38.6;257442;9937294;Южное Бутово;к2.3;Бунинская аллея;Южные Сады ЖК
АНПЛАНЕТА;real_estate_agent;https://www.cian.ru/sale/flat/285152589/;Москва;sale;flat;2;17;1;39.5;250632;9900000;;;Рассказовка;
Брусника. Обмен;representative_developer;https://www.cian.ru/sale/flat/284339834/;Москва;sale;flat;9;17;1;35.0;281428;9850000;;;Прокшино;
ID 13784224;realtor;https://www.cian.ru/sale/flat/284833891/;Москва;sale;flat;8;15;1;37.3;265415;9900000;Коньково;Профсоюзная;Беляево;
ID 72392309;unknown;https://www.cian.ru/sale/flat/285067212/;Москва;sale;flat;10;13;1;39.6;250000;9900000;;;Прокшино;
ЕВРОНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/275869915/;Москва;sale;flat;15;16;1;36.0;277777;10000000;Филевский парк;Филевский бульвар;Филевский парк;
ПИК;developer;https://www.cian.ru/sale/flat/283547418/;Москва;sale;flat;2;24;1;35.9;278500;9998150;Отрадное;;Отрадное;Римского-Корсакова 11 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/284075365/;Москва;sale;flat;3;33;1;40.3;248200;10002460;Южное Медведково;;Бабушкинская;Полярная 25 ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284253455/;Москва;sale;flat;9;16;1;38.0;261842;9950000;Дмитровский;Коровинское шоссе;Марк;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284853442/;Москва;sale;flat;7;17;1;32.8;304878;10000000;;;Прокшино;
А101;developer;https://www.cian.ru/sale/flat/275546458/;Москва;sale;flat;3;16;1;37.3;268016;9997016;;;Улица Скобелевская;
UINVEST;real_estate_agent;https://www.cian.ru/sale/flat/280494847/;Москва;sale;flat;6;16;1;39.36;253810;9990000;;;Тропарево;
Место;real_estate_agent;https://www.cian.ru/sale/flat/281562286/;Москва;sale;flat;1;8;1;30.0;333333;9999999;Аэропорт;Черняховского;Аэропорт;
ID 14007524;realtor;https://www.cian.ru/sale/flat/281224786/;Москва;sale;flat;3;3;1;39.0;256410;10000000;;;Ольховая;
Юлия Новикова;realtor;https://www.cian.ru/sale/flat/285257141/;Москва;sale;flat;9;9;1;32.5;307692;10000000;Ховрино;Клинская;Беломорская;
ID 37456978;unknown;https://www.cian.ru/sale/flat/272850560/;Москва;sale;flat;6;25;1;36.0;277777;10000000;Чертаново Северное;Северное Чертаново мкр;Чертановская;
Татьяна Мусина;realtor;https://www.cian.ru/sale/flat/285138122/;Москва;sale;flat;6;22;1;41.0;243902;10000000;Головинский;Флотская;Коптево;
ID 12678778;realtor;https://www.cian.ru/sale/flat/284762703/;Москва;sale;flat;10;24;1;44.2;226018;9990000;Косино-Ухтомский;Лухмановская;Лухмановская;
ПИК;developer;https://www.cian.ru/sale/flat/279435352/;Москва;sale;flat;3;33;1;32.43;312700;10140861;Очаково-Матвеевское;;Аминьевская;Матвеевский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276513446/;Москва;sale;flat;32;33;1;32.4;313000;10141200;Нагатино-Садовники;;Коломенская;Второй Нагатинский ЖК
Level Group;developer;https://www.cian.ru/sale/flat/284905736/;Москва;sale;flat;3;30;1;33.2;305382;10138687;Западное Дегунино;Северный ао;Селигерская;Левел Селигерская ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284648662/;Москва;sale;flat;11;14;1;50.13;201476;10100000;;;Рассказовка;
Антон Анисимов;realtor;https://www.cian.ru/sale/flat/277371045/;Москва;sale;flat;23;26;1;28.0;360714;10100000;Западное Дегунино;Дмитровское шоссе;Верхние Лихоборы;Тринити
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/282786128/;Москва;sale;flat;5;30;1;40.3;254300;10248290;Чертаново Южное;;Аннино;Варшавские Ворота ЖК
ПРОГРЕСС;developer;https://www.cian.ru/sale/flat/284368882/;Москва;sale;flat;11;18;1;30.6;332475;10173735;Щукино;Большой Волоколамский проезд;Стрешнево;Комплекс апартаментов B’aires
ID 1085716;unknown;https://www.cian.ru/sale/flat/283770626/;Москва;sale;flat;12;16;1;34.9;292263;10200000;Чертаново Южное;Варшавское шоссе;Пражская;
МИЦ;developer;https://www.cian.ru/sale/flat/280511816/;Москва;sale;flat;21;22;1;34.8;296922;10332886;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
ПИК;developer;https://www.cian.ru/sale/flat/283572620/;Москва;sale;flat;22;33;1;32.7;314300;10277610;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
ПИК;developer;https://www.cian.ru/sale/flat/276513327/;Москва;sale;flat;32;33;1;32.4;317300;10280520;Нагатино-Садовники;;Коломенская;Второй Нагатинский ЖК
А101;developer;https://www.cian.ru/sale/flat/279712594/;Москва;sale;flat;16;18;1;36.1;284635;10275355;;;Улица Горчакова;Дзен-кварталы ЖК
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/285095605/;Москва;sale;flat;13;14;1;41.0;250975;10290000;Северное Медведково;Полярная;Медведково;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/278971951/;Москва;sale;flat;14;17;1;37.0;279454;10339815;;;Рассказовка;
ID 564585;realtor;https://www.cian.ru/sale/flat/285002272/;Москва;sale;flat;13;14;1;38.8;265463;10300000;Бибирево;Лескова;Бибирево;
Татьяна Березуцкая;realtor;https://www.cian.ru/sale/flat/284382672/;Москва;sale;flat;3;17;1;38.0;271052;10300000;Митино;Митинская;Пятницкое шоссе;
Татьяна Дорогова;realtor;https://www.cian.ru/sale/flat/282186937/;Москва;sale;flat;13;16;1;38.0;271052;10300000;Академический;Шверника;Крымская;
ID 14069887;realtor;https://www.cian.ru/sale/flat/280595108/;Москва;sale;flat;7;12;1;36.7;279291;10250000;;;Прокшино;
ID 316737;unknown;https://www.cian.ru/sale/flat/275730656/;Москва;sale;flat;2;9;1;32.6;315950;10300000;Фили-Давыдково;Артамонова;Давыдково;
Навигатор недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/283039863/;Москва;sale;flat;8;23;1;45.67;226625;10350000;;;Рассказовка;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/282824797/;Москва;sale;flat;9;15;1;41.2;252427;10400000;;;Прокшино;
Just Estate;real_estate_agent;https://www.cian.ru/sale/flat/278352508/;Москва;sale;flat;11;17;1;38.0;273684;10400000;Митино;Митинская;Пятницкое шоссе;
ID 12753550;unknown;https://www.cian.ru/sale/flat/285170346/;Москва;sale;flat;10;17;1;40.0;258750;10350000;Отрадное;Юрловский проезд;Бибирево;Юрлово
ПИК;developer;https://www.cian.ru/sale/flat/284563056/;Москва;sale;flat;3;33;1;36.1;290000;10469000;Нагатино-Садовники;;Коломенская;Второй Нагатинский ЖК
Городские квартиры;real_estate_agent;https://www.cian.ru/sale/flat/284500749/;Москва;sale;flat;5;14;1;42.0;250000;10500000;Северный;Долгопрудная аллея;Ховрино;Мой адрес в Северном
Елена Малугина;realtor;https://www.cian.ru/sale/flat/285313403/;Москва;sale;flat;6;19;1;25.0;420000;10500000;Хорошево-Мневники;Шелепихинская набережная;Карамышевская;FreeDOM
Level Group;developer;https://www.cian.ru/sale/flat/284905676/;Москва;sale;flat;9;11;1;31.6;332783;10515968;Западное Дегунино;Северный ао;Селигерская;Левел Селигерская ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/270319339/;Москва;sale;flat;3;16;1;37.3;281501;10500000;Лефортово;Таможенный проезд;Площадь Ильича;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/273778301/;Москва;sale;flat;1;9;1;31.8;330188;10500000;Чертаново Центральное;Чертановская;Пражская;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/284682218/;Москва;sale;flat;12;24;1;32.0;328125;10500000;Метрогородок;Тагильская;Бульвар Рокоссовского;Сиреневый парк
ID 310;realtor;https://www.cian.ru/sale/flat/285074678/;Москва;sale;flat;4;15;1;33.7;311572;10500000;Котловка;Нахимовский проспект;Нахимовский проспект;
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://www.cian.ru/sale/flat/274662806/;Москва;sale;flat;5;5;1;31.0;338709;10500000;Можайский;Сафоновская;Кунцевская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/283666494/;Москва;sale;flat;9;12;1;34.7;302593;10500000;Южное Тушино;Свободы;Сходненская;
ЗЕЛЕНОГРАДСКИЙ ЦЕНТР НЕДВИЖИМОСТИ И ИПОТЕКИ;real_estate_agent;https://www.cian.ru/sale/flat/278864188/;Москва;sale;flat;8;9;1;29.6;354729;10500000;Сокол;Зорге;;
ЦАН;real_estate_agent;https://www.cian.ru/sale/flat/285087796/;Москва;sale;flat;2;14;1;39.0;269230;10500000;Ярославский;Ярославское шоссе;Ростокино;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/284720639/;Москва;sale;flat;10;12;1;35.3;297167;10490000;Коптево;Большая Академическая;Красный Балтиец;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284746749/;Москва;sale;flat;14;16;1;36.4;288461;10500000;Бибирево;Лескова;Алтуфьево;
На Петровке Продажа-Аренда;real_estate_agent;https://www.cian.ru/sale/flat/285024784/;Москва;sale;flat;4;9;1;36.0;291666;10500000;Тимирязевский;Дмитровское шоссе;Петровско-Разумовская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/283166496/;Москва;sale;flat;4;5;1;29.7;353535;10500000;Южнопортовый;Трофимова;Кожуховская;
Суламит-НГС;real_estate_agent;https://www.cian.ru/sale/flat/284576610/;Москва;sale;flat;5;9;1;31.8;330188;10500000;Южнопортовый;Петра Романова;Кожуховская;
ID 53119157;realtor;https://www.cian.ru/sale/flat/284486510/;Москва;sale;flat;4;9;1;25.7;408560;10500000;Даниловский;Дербеневская набережная;Павелецкая;
Наталия Бутова;realtor;https://www.cian.ru/sale/flat/284246734/;Москва;sale;flat;4;16;1;55.0;190909;10500000;;;Коммунарка;
ID 13335191;unknown;https://www.cian.ru/sale/flat/282967021/;Москва;sale;flat;11;20;1;38.0;276315;10500000;Солнцево;Производственная;Солнцево;Лучи
ID 26130613;homeowner;https://www.cian.ru/sale/flat/283854117/;Москва;sale;flat;18;25;1;37.1;283018;10500000;Орехово-Борисово Южное;Ясеневая;Зябликово;
ID 10401178;homeowner;https://www.cian.ru/sale/flat/282747672/;Москва;sale;flat;15;25;1;32.0;328125;10500000;Кунцево;№ 100 кв-л;Павшино;Мякинино парк
ПИК;developer;https://www.cian.ru/sale/flat/270781741/;Москва;sale;flat;29;33;1;32.6;326100;10630860;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
ПИК;developer;https://www.cian.ru/sale/flat/274627938/;Москва;sale;flat;5;33;1;32.3;329500;10642850;Нагатино-Садовники;;Коломенская;Второй Нагатинский ЖК
А101;developer;https://www.cian.ru/sale/flat/273053439/;Москва;sale;flat;2;15;1;38.4;276129;10603382;;;Прокшино;
ID 15559;realtor;https://www.cian.ru/sale/flat/284416288/;Москва;sale;flat;13;14;1;35.0;301428;10550000;Головинский;Флотская;Водный стадион;
ГК  LER GROUP;official_representative;https://www.cian.ru/sale/flat/278827996/;Москва;sale;flat;2;4;1;43.1;245011;10560000;Покровское-Стрешнево;Летная;Тушинская;
Дмитрий Каредва;realtor;https://www.cian.ru/sale/flat/282499630/;Москва;sale;flat;9;16;1;34.6;309248;10700000;Южнопортовый;Сайкина;Автозаводская;
ПИК;developer;https://www.cian.ru/sale/flat/270786416/;Москва;sale;flat;26;33;1;32.67;326100;10653687;Метрогородок;к1/1;Бульвар Рокоссовского;Лосиноостровский Парк ЖК
БЕСТ на Октябрьской;real_estate_agent;https://www.cian.ru/sale/flat/282853627/;Москва;sale;flat;4;12;1;44.0;242045;10650000;Чертаново Южное;Академика Янгеля;Улица Академика Янгеля;
ID 122474;realtor;https://www.cian.ru/sale/flat/284525419/;Москва;sale;flat;6;14;1;35.0;305714;10700000;Даниловский;Даниловская набережная;Тульская;
Марат Багаров;realtor;https://www.cian.ru/sale/flat/282318515/;Москва;sale;flat;14;33;1;33.8;315088;10650000;Западное Дегунино;Ижорская;Ховрино;Бусиновский парк
Макромир;real_estate_agent;https://www.cian.ru/sale/flat/285232790/;Москва;sale;flat;14;15;1;40.0;270000;10800000;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/284563762/;Москва;sale;flat;19;27;1;34.6;311500;10777900;Нижегородский;к2.1;Нижегородская;Перовское 2 ЖК
KASKAD НЕДВИЖИМОСТЬ загородная;real_estate_agent;https://www.cian.ru/sale/flat/278104979/;Москва;sale;flat;9;23;1;38.63;279575;10800000;Черемушки;Нахимовский проспект;Профсоюзная;Апарт-комплекс Нахимов
КОРТРОС;developer;https://www.cian.ru/sale/flat/277306556/;Москва;sale;flat;2;26;1;25.4;424000;10769600;Останкинский;;Алексеевская;АйЛав ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285247719/;Москва;sale;flat;14;16;1;38.1;283464;10800000;;;Коммунарка;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/283204666/;Москва;sale;flat;1;10;1;37.0;291891;10800000;Выхино-Жулебино;Тарханская;Жулебино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284311834/;Москва;sale;flat;6;19;1;45.7;236323;10800000;;;Филатов Луг;
Навигатор недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/280934641/;Москва;sale;flat;17;17;1;37.6;287234;10800000;Ново-Переделкино;Боровское шоссе;Боровское шоссе;
ID 12227611;realtor;https://www.cian.ru/sale/flat/284968893/;Москва;sale;flat;4;9;1;34.5;311594;10750000;Отрадное;Юрловский проезд;Отрадное;
Лиана Эмировна Киракосян;realtor;https://www.cian.ru/sale/flat/285168704/;Москва;sale;flat;7;14;1;39.2;275510;10800000;Северное Бутово;Знаменские Садки;Бульвар Дмитрия Донского;
ID 90919843;unknown;https://www.cian.ru/sale/flat/285008486/;Москва;sale;flat;5;15;1;32.5;332307;10800000;Хорошевский;Ходынский бульвар;ЦСКА;Лайнер
ID 3912976;unknown;https://www.cian.ru/sale/flat/284657656/;Москва;sale;flat;16;16;1;38.0;284210;10800000;Чертаново Южное;Дорожная;Покровское;
МИЦ;developer;https://www.cian.ru/sale/flat/270048994/;Москва;sale;flat;12;22;1;37.9;289665;10978304;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
BERI;real_estate_agent;https://www.cian.ru/sale/flat/284224579/;Москва;sale;flat;8;9;1;31.6;347784;10990000;Нагатинский затон;Кленовый бульвар;Коломенская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284849041/;Москва;sale;flat;23;24;1;41.1;265206;10900000;;;Саларьево;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/284826811/;Москва;sale;flat;11;16;1;38.2;285340;10900000;Чертаново Северное;Варшавское шоссе;Чертановская;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/283261440/;Москва;sale;flat;16;17;1;38.6;283178;10930702;;;Рассказовка;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284921347/;Москва;sale;flat;4;17;1;36.7;297138;10905000;Черемушки;Новочеремушкинская;Профсоюзная;
Полина Малинина;realtor;https://www.cian.ru/sale/flat/282308854/;Москва;sale;flat;1;12;1;37.0;294594;10900000;Алексеевский;Кибальчича;ВДНХ;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/282559159/;Москва;sale;flat;21;23;1;40.0;272500;10900000;Ново-Переделкино;Чоботовская;Новопеределкино;FoRest
ID 12706849;realtor;https://www.cian.ru/sale/flat/223636758/;Москва;sale;flat;2;12;1;35.0;311428;10900000;Басманный;Доброслободская;Бауманская;
ID 10549511;realtor;https://www.cian.ru/sale/flat/282772101/;Москва;sale;flat;4;12;1;36.0;304166;10950000;Черемушки;Обручева;Зюзино;
ID 78835131;homeowner;https://www.cian.ru/sale/flat/283404749/;Москва;sale;flat;16;17;1;37.5;293333;10999999;Крылатское;Крылатская;Крылатское;
Светлана Шершень;realtor;https://www.cian.ru/sale/flat/284592114/;Москва;sale;flat;3;14;1;39.0;279487;10900000;Южное Бутово;Изюмская;Бутово;
ПИК;developer;https://www.cian.ru/sale/flat/270782722/;Москва;sale;flat;2;28;1;40.2;274500;11034900;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
ПИК;developer;https://www.cian.ru/sale/flat/270781724/;Москва;sale;flat;32;33;1;36.5;303400;11074100;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
Основа;developer;https://www.cian.ru/sale/flat/285084024/;Москва;sale;flat;13;35;1;43.3;254500;11019850;Ярославский;;Ростокино;Мираполис ЖК
ФСК;developer;https://www.cian.ru/sale/flat/278772113/;Москва;sale;flat;12;22;1;38.4;287495;11039827;Покровское-Стрешнево;Северо-Западный ао;Спартак;Движение Тушино ЖК
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/280646714/;Москва;sale;flat;18;41;1;27.9;394265;11000000;Раменки;Кинематографический кв-л;Аминьевская;Огни-2 ЖК
ID 19085;realtor;https://www.cian.ru/sale/flat/282189837/;Москва;sale;flat;2;5;1;31.0;354838;11000000;Пресненский;Красногвардейский бульвар;Тестовская;
Максим Бовкун;realtor;https://www.cian.ru/sale/flat/284346514/;Москва;sale;flat;1;9;1;31.8;345911;11000000;Алексеевский;Бориса Галушкина;ВДНХ;
ID 13004185;homeowner;https://www.cian.ru/sale/flat/284996436/;Москва;sale;flat;1;8;1;51.0;215686;11000000;;;Говорово;
ID 227488;unknown;https://www.cian.ru/sale/flat/284732204/;Москва;sale;flat;7;12;1;44.0;250000;11000000;Бибирево;Лескова;Бибирево;
Хлебозавод 9;developer;https://www.cian.ru/sale/flat/278750988/;Москва;sale;flat;3;9;1;32.9;340000;11186000;Преображенское;Электрозаводская;Преображенская площадь;Апартаменты Берег Яузы
ID 164694;realtor;https://www.cian.ru/sale/flat/284438818/;Москва;sale;flat;1;22;1;39.0;284615;11100000;Кунцево;Истринская;Молодежная;
ПИК;developer;https://www.cian.ru/sale/flat/273956001/;Москва;sale;flat;21;34;1;32.67;341100;11143737;Очаково-Матвеевское;к1.2;Аминьевская;Матвеевский Парк ЖК
